"","area_code","iso3c","continent","comm_code","item_code","item","comm_group"
"1557","EE","EST","EU","p60.1","C_TRAI","Railway transportation services","Agri"
"1558","EE","EST","EU","p60.2","C_TLND","Other land transportation services","Agri"
"1559","EE","EST","EU","p60.3","C_TPIP","Transportation services via pipelines","Agri"
"1560","EE","EST","EU","p61.1","C_TWAS","Sea and coastal water transportation services","Agri"
"1561","EE","EST","EU","p61.2","C_TWAI","Inland water transportation services","Agri"
"1562","EE","EST","EU","p62","C_TAIR","Air transport services (62)","Agri"
"1563","EE","EST","EU","p63","C_TAUX","Supporting and auxiliary transport services; travel agency services (63)","Agri"
"1564","EE","EST","EU","p64","C_PTEL","Post and telecommunication services (64)","Agri"
"1565","EE","EST","EU","p65","C_FINT","Financial intermediation services, except insurance and pension funding services (65)","Agri"
"1566","EE","EST","EU","p66","C_FINS","Insurance and pension funding services, except compulsory social security services (66)","Agri"
"1567","EE","EST","EU","p67","C_FAUX","Services auxiliary to financial intermediation (67)","Agri"
"1568","EE","EST","EU","p70","C_REAL","Real estate services (70)","Agri"
"1569","EE","EST","EU","p71","C_MARE","Renting services of machinery and equipment without operator and of personal and household goods (71)","Agri"
"1570","EE","EST","EU","p72","C_COMP","Computer and related services (72)","Agri"
"1571","EE","EST","EU","p73","C_RESD","Research and development services (73)","Agri"
"1572","EE","EST","EU","p74","C_OBUS","Other business services (74)","Agri"
"1573","EE","EST","EU","p75","C_PADF","Public administration and defence services; compulsory social security services (75)","Agri"
"1574","EE","EST","EU","p80","C_EDUC","Education services (80)","Agri"
"1575","EE","EST","EU","p85","C_HEAL","Health and social work services (85)","Agri"
"1576","EE","EST","EU","p90.1.a","C_INCF","Food waste for treatment: incineration","Agri"
"1577","EE","EST","EU","p90.1.b","C_INCP","Paper waste for treatment: incineration","Agri"
"1578","EE","EST","EU","p90.1.c","C_INCL","Plastic waste for treatment: incineration","Agri"
"1579","EE","EST","EU","p90.1.d","C_INCM","Intert/metal waste for treatment: incineration","Agri"
"1580","EE","EST","EU","p90.1.e","C_INCT","Textiles waste for treatment: incineration","Agri"
"1581","EE","EST","EU","p90.1.f","C_INCW","Wood waste for treatment: incineration","Agri"
"1582","EE","EST","EU","p90.1.g","C_INCO","Oil/hazardous waste for treatment: incineration","Agri"
"1583","EE","EST","EU","p90.2.a","C_BIOF","Food waste for treatment: biogasification and land application","Agri"
"1584","EE","EST","EU","p90.2.b","C_BIOP","Paper waste for treatment: biogasification and land application","Agri"
"1585","EE","EST","EU","p90.2.c","C_BIOS","Sewage sludge for treatment: biogasification and land application","Agri"
"1586","EE","EST","EU","p90.3.a","C_COMF","Food waste for treatment: composting and land application","Agri"
"1587","EE","EST","EU","p90.3.b","C_COMW","Paper and wood waste for treatment: composting and land application","Agri"
"1588","EE","EST","EU","p90.4.a","C_WASF","Food waste for treatment: waste water treatment","Agri"
"1589","EE","EST","EU","p90.4.b","C_WASO","Other waste for treatment: waste water treatment","Agri"
"1590","EE","EST","EU","p90.5.a","C_LANF","Food waste for treatment: landfill","Agri"
"1591","EE","EST","EU","p90.5.b","C_LANP","Paper for treatment: landfill","Agri"
"1592","EE","EST","EU","p90.5.c","C_LANL","Plastic waste for treatment: landfill","Agri"
"1593","EE","EST","EU","p90.5.d","C_LANI","Inert/metal/hazardous waste for treatment: landfill","Agri"
"1594","EE","EST","EU","p90.5.e","C_LANT","Textiles waste for treatment: landfill","Agri"
"1595","EE","EST","EU","p90.5.f","C_LANW","Wood waste for treatment: landfill","Agri"
"1596","EE","EST","EU","p91","C_ORGA","Membership organisation services n.e.c. (91)","Agri"
"1597","EE","EST","EU","p92","C_RECR","Recreational, cultural and sporting services (92)","Agri"
"1598","EE","EST","EU","p93","C_OSER","Other services (93)","Agri"
"1599","EE","EST","EU","p95","C_PRHH","Private households with employed persons (95)","Agri"
"1600","EE","EST","EU","p99","C_EXTO","Extra-territorial organizations and bodies","Agri"
"1601","ES","ESP","EU","p01.a","C_PARI","Paddy rice","Agri"
"1602","ES","ESP","EU","p01.b","C_WHEA","Wheat","Agri"
"1603","ES","ESP","EU","p01.c","C_OCER","Cereal grains nec","Agri"
"1604","ES","ESP","EU","p01.d","C_FVEG","Vegetables, fruit, nuts","Agri"
"1605","ES","ESP","EU","p01.e","C_OILS","Oil seeds","Agri"
"1606","ES","ESP","EU","p01.f","C_SUGB","Sugar cane, sugar beet","Agri"
"1607","ES","ESP","EU","p01.g","C_FIBR","Plant-based fibers","Agri"
"1608","ES","ESP","EU","p01.h","C_OTCR","Crops nec","Agri"
"1609","ES","ESP","EU","p01.i","C_CATL","Cattle","Agri"
"1610","ES","ESP","EU","p01.j","C_PIGS","Pigs","Agri"
"1611","ES","ESP","EU","p01.k","C_PLTR","Poultry","Agri"
"1612","ES","ESP","EU","p01.l","C_OMEA","Meat animals nec","Agri"
"1613","ES","ESP","EU","p01.m","C_OANP","Animal products nec","Agri"
"1614","ES","ESP","EU","p01.n","C_MILK","Raw milk","Agri"
"1615","ES","ESP","EU","p01.o","C_WOOL","Wool, silk-worm cocoons","Agri"
"1616","ES","ESP","EU","p01.w.1","C_MANC","Manure (conventional treatment)","Agri"
"1617","ES","ESP","EU","p01.w.2","C_MANB","Manure (biogas treatment)","Agri"
"1618","ES","ESP","EU","p02","C_FORE","Products of forestry, logging and related services (02)","Agri"
"1619","ES","ESP","EU","p05","C_FISH","Fish and other fishing products; services incidental of fishing (05)","Agri"
"1620","ES","ESP","EU","p10.a","C_ANTH","Anthracite","Agri"
"1621","ES","ESP","EU","p10.b","C_COKC","Coking Coal","Agri"
"1622","ES","ESP","EU","p10.c","C_OTBC","Other Bituminous Coal","Agri"
"1623","ES","ESP","EU","p10.d","C_SUBC","Sub-Bituminous Coal","Agri"
"1624","ES","ESP","EU","p10.e","C_PATF","Patent Fuel","Agri"
"1625","ES","ESP","EU","p10.f","C_LIBC","Lignite/Brown Coal","Agri"
"1626","ES","ESP","EU","p10.g","C_BKBP","BKB/Peat Briquettes","Agri"
"1627","ES","ESP","EU","p10.h","C_PEAT","Peat","Agri"
"1628","ES","ESP","EU","p11.a","C_COIL","Crude petroleum and services related to crude oil extraction, excluding surveying","Agri"
"1629","ES","ESP","EU","p11.b","C_GASE","Natural gas and services related to natural gas extraction, excluding surveying","Agri"
"1630","ES","ESP","EU","p11.b.1","C_GASL","Natural Gas Liquids","Agri"
"1631","ES","ESP","EU","p11.c","C_OGPL","Other Hydrocarbons","Agri"
"1632","ES","ESP","EU","p12","C_ORAN","Uranium and thorium ores (12)","Agri"
"1633","ES","ESP","EU","p13.1","C_IRON","Iron ores","Agri"
"1634","ES","ESP","EU","p13.20.11","C_COPO","Copper ores and concentrates","Agri"
"1635","ES","ESP","EU","p13.20.12","C_NIKO","Nickel ores and concentrates","Agri"
"1636","ES","ESP","EU","p13.20.13","C_ALUO","Aluminium ores and concentrates","Agri"
"1637","ES","ESP","EU","p13.20.14","C_PREO","Precious metal ores and concentrates","Agri"
"1638","ES","ESP","EU","p13.20.15","C_LZTO","Lead, zinc and tin ores and concentrates","Agri"
"1639","ES","ESP","EU","p13.20.16","C_ONFO","Other non-ferrous metal ores and concentrates","Agri"
"1640","ES","ESP","EU","p14.1","C_STON","Stone","Agri"
"1641","ES","ESP","EU","p14.2","C_SDCL","Sand and clay","Agri"
"1642","ES","ESP","EU","p14.3","C_CHMF","Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.","Agri"
"1643","ES","ESP","EU","p15.a","C_PCAT","Products of meat cattle","Agri"
"1644","ES","ESP","EU","p15.b","C_PPIG","Products of meat pigs","Agri"
"1645","ES","ESP","EU","p15.c","C_PPLT","Products of meat poultry","Agri"
"1646","ES","ESP","EU","p15.d","C_POME","Meat products nec","Agri"
"1647","ES","ESP","EU","p15.e","C_VOIL","products of Vegetable oils and fats","Agri"
"1648","ES","ESP","EU","p15.f","C_DAIR","Dairy products","Agri"
"1649","ES","ESP","EU","p15.g","C_RICE","Processed rice","Agri"
"1650","ES","ESP","EU","p15.h","C_SUGR","Sugar","Agri"
"1651","ES","ESP","EU","p15.i","C_OFOD","Food products nec","Agri"
"1652","ES","ESP","EU","p15.j","C_BEVR","Beverages","Agri"
"1653","ES","ESP","EU","p15.k","C_FSHP","Fish products","Agri"
"1654","ES","ESP","EU","p16","C_TOBC","Tobacco products (16)","Agri"
"1655","ES","ESP","EU","p17","C_TEXT","Textiles (17)","Agri"
"1656","ES","ESP","EU","p18","C_GARM","Wearing apparel; furs (18)","Agri"
"1657","ES","ESP","EU","p19","C_LETH","Leather and leather products (19)","Agri"
"1658","ES","ESP","EU","p20","C_WOOD","Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)","Agri"
"1659","ES","ESP","EU","p20.w","C_WOOW","Wood material for treatment, Re-processing of secondary wood material into new wood material","Agri"
"1660","ES","ESP","EU","p21.1","C_PULP","Pulp","Agri"
"1661","ES","ESP","EU","p21.w.1","C_PAPR","Secondary paper for treatment, Re-processing of secondary paper into new pulp","Agri"
"1662","ES","ESP","EU","p21.2","C_PAPE","Paper and paper products","Agri"
"1663","ES","ESP","EU","p22","C_MDIA","Printed matter and recorded media (22)","Agri"
"1664","ES","ESP","EU","p23.1.a","C_COKE","Coke Oven Coke","Agri"
"1665","ES","ESP","EU","p23.1.b","C_GCOK","Gas Coke","Agri"
"1666","ES","ESP","EU","p23.1.c","C_COTA","Coal Tar","Agri"
"1667","ES","ESP","EU","p23.20.a","C_MGSL","Motor Gasoline","Agri"
"1668","ES","ESP","EU","p23.20.b","C_AGSL","Aviation Gasoline","Agri"
"1669","ES","ESP","EU","p23.20.c","C_GJET","Gasoline Type Jet Fuel","Agri"
"1670","ES","ESP","EU","p23.20.d","C_KJET","Kerosene Type Jet Fuel","Agri"
"1671","ES","ESP","EU","p23.20.e","C_KERO","Kerosene","Agri"
"1672","ES","ESP","EU","p23.20.f","C_DOIL","Gas/Diesel Oil","Agri"
"1673","ES","ESP","EU","p23.20.g","C_FOIL","Heavy Fuel Oil","Agri"
"1674","ES","ESP","EU","p23.20.h","C_RGAS","Refinery Gas","Agri"
"1675","ES","ESP","EU","p23.20.i","C_LPGA","Liquefied Petroleum Gases (LPG)","Agri"
"1676","ES","ESP","EU","p23.20.j","C_REFF","Refinery Feedstocks","Agri"
"1677","ES","ESP","EU","p23.20.k","C_ETHA","Ethane","Agri"
"1678","ES","ESP","EU","p23.20.l","C_NAPT","Naphtha","Agri"
"1679","ES","ESP","EU","p23.20.m","C_WHSP","White Spirit & SBP","Agri"
"1680","ES","ESP","EU","p23.20.n","C_LUBR","Lubricants","Agri"
"1681","ES","ESP","EU","p23.20.o","C_BITU","Bitumen","Agri"
"1682","ES","ESP","EU","p23.20.p","C_PARW","Paraffin Waxes","Agri"
"1683","ES","ESP","EU","p23.20.q","C_PETC","Petroleum Coke","Agri"
"1684","ES","ESP","EU","p23.20.r","C_NSPP","Non-specified Petroleum Products","Agri"
"1685","ES","ESP","EU","p23.3","C_NUCF","Nuclear fuel","Agri"
"1686","ES","ESP","EU","p24.a","C_PLAS","Plastics, basic","Agri"
"1687","ES","ESP","EU","p24.a.w","C_PLAW","Secondary plastic for treatment, Re-processing of secondary plastic into new plastic","Agri"
"1688","ES","ESP","EU","p24.b","C_NFER","N-fertiliser","Agri"
"1689","ES","ESP","EU","p24.c","C_PFER","P- and other fertiliser","Agri"
"1690","ES","ESP","EU","p24.d","C_CHEM","Chemicals nec","Agri"
"1691","ES","ESP","EU","p24.e","C_CHAR","Charcoal","Agri"
"1692","ES","ESP","EU","p24.f","C_ADDC","Additives/Blending Components","Agri"
"1693","ES","ESP","EU","p24.g","C_BIOG","Biogasoline","Agri"
"1694","ES","ESP","EU","p24.h","C_BIOD","Biodiesels","Agri"
"1695","ES","ESP","EU","p24.i","C_OBIO","Other Liquid Biofuels","Agri"
"1696","ES","ESP","EU","p25","C_RUBP","Rubber and plastic products (25)","Agri"
"1697","ES","ESP","EU","p26.a","C_GLAS","Glass and glass products","Agri"
"1698","ES","ESP","EU","p26.a.w","M_metal&mineral_products","Secondary glass for treatment, Re-processing of secondary glass into new glass","Agri"
"1699","ES","ESP","EU","p26.b","C_CRMC","Ceramic goods","Agri"
"1700","ES","ESP","EU","p26.c","C_BRIK","Bricks, tiles and construction products, in baked clay","Agri"
"1701","ES","ESP","EU","p26.d","C_CMNT","Cement, lime and plaster","Agri"
"1702","ES","ESP","EU","p26.d.w","C_ASHW","Ash for treatment, Re-processing of ash into clinker","Agri"
"1703","ES","ESP","EU","p26.e","C_ONMM","Other non-metallic mineral products","Agri"
"1704","ES","ESP","EU","p27.a","C_STEL","Basic iron and steel and of ferro-alloys and first products thereof","Agri"
"1705","ES","ESP","EU","p27.a.w","C_STEW","Secondary steel for treatment, Re-processing of secondary steel into new steel","Agri"
"1706","ES","ESP","EU","p27.41","C_PREM","Precious metals","Agri"
"1707","ES","ESP","EU","p27.41.w","C_PREW","Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals","Agri"
"1708","ES","ESP","EU","p27.42","C_ALUM","Aluminium and aluminium products","Agri"
"1709","ES","ESP","EU","p27.42.w","C_ALUW","Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium","Agri"
"1710","ES","ESP","EU","p27.43","C_LZTP","Lead, zinc and tin and products thereof","Agri"
"1711","ES","ESP","EU","p27.43.w","C_LZTW","Secondary lead for treatment, Re-processing of secondary lead into new lead","Agri"
"1712","ES","ESP","EU","p27.44","C_COPP","Copper products","Agri"
"1713","ES","ESP","EU","p27.44.w","C_COPW","Secondary copper for treatment, Re-processing of secondary copper into new copper","Agri"
